"TimePeriod","Tenant","ProratedQuantity"
"2023-08-25T00:00:00Z","MS-DSZ04PrdStr04A","3221921.3188818204"
"2023-08-26T00:00:00Z","MS-DSZ04PrdStr04A","3048089.6301789605"
"2023-08-27T00:00:00Z","MS-DSZ04PrdStr04A","3134131.3928404856"
"2023-08-28T00:00:00Z","MS-DSZ04PrdStr04A","3409007.878091122"
"2023-08-29T00:00:00Z","MS-DSZ04PrdStr04A","3503647.6225327915"
"2023-08-30T00:00:00Z","MS-DSZ04PrdStr04A","3408153.6097671022"
"2023-08-31T00:00:00Z","MS-DSZ04PrdStr04A","3195531.8792688968"
"2023-09-01T00:00:00Z","MS-DSZ04PrdStr04A","3436775.1292853933"
"2023-09-02T00:00:00Z","MS-DSZ04PrdStr04A","3072829.5247092294"
"2023-09-03T00:00:00Z","MS-DSZ04PrdStr04A","3200798.8489802442"
"2023-09-04T00:00:00Z","MS-DSZ04PrdStr04A","3168685.747943758"
"2023-09-05T00:00:00Z","MS-DSZ04PrdStr04A","3354425.0100567942"
"2023-09-06T00:00:00Z","MS-DSZ04PrdStr04A","3485972.5506921834"
"2023-09-08T00:00:00Z","MS-DSZ04PrdStr04A","2822495.90432926"
"2023-09-09T00:00:00Z","MS-DSZ04PrdStr04A","3169364.4474790054"
"2023-09-10T00:00:00Z","MS-DSZ04PrdStr04A","3101935.8631330682"
"2023-09-11T00:00:00Z","MS-DSZ04PrdStr04A","3392733.6094953846"
"2023-09-12T00:00:00Z","MS-DSZ04PrdStr04A","3350667.6324927825"
"2023-09-13T00:00:00Z","MS-DSZ04PrdStr04A","3311649.3198925629"
"2023-09-14T00:00:00Z","MS-DSZ04PrdStr04A","3283266.3593309857"
"2023-09-15T00:00:00Z","MS-DSZ04PrdStr04A","3200808.7639169735"
"2023-09-16T00:00:00Z","MS-DSZ04PrdStr04A","3029258.6784909684"
"2023-09-17T00:00:00Z","MS-DSZ04PrdStr04A","3008545.2982554324"
"2023-09-18T00:00:00Z","MS-DSZ04PrdStr04A","3193593.5088412743"
"2023-09-19T00:00:00Z","MS-DSZ04PrdStr04A","3278464.6521507278"
"2023-09-20T00:00:00Z","MS-DSZ04PrdStr04A","3332617.4540710552"
"2023-09-21T00:00:00Z","MS-DSZ04PrdStr04A","3337642.2303515254"
"2023-09-22T00:00:00Z","MS-DSZ04PrdStr04A","3284303.6843674695"
"2023-09-23T00:00:00Z","MS-DSZ04PrdStr04A","3172072.8619601862"
"2023-09-24T00:00:00Z","MS-DSZ04PrdStr04A","3066364.6077790735"
"2023-09-25T00:00:00Z","MS-DSZ04PrdStr04A","3278446.8512271675"
"2023-09-26T00:00:00Z","MS-DSZ04PrdStr04A","3330556.0201711077"
"2023-09-27T00:00:00Z","MS-DSZ04PrdStr04A","3327539.5900647603"
"2023-09-28T00:00:00Z","MS-DSZ04PrdStr04A","3303456.1292737904"
"2023-09-29T00:00:00Z","MS-DSZ04PrdStr04A","3270735.0769772273"
"2023-09-30T00:00:00Z","MS-DSZ04PrdStr04A","3088484.31369683"
"2023-10-01T00:00:00Z","MS-DSZ04PrdStr04A","3055898.565875655"
"2023-10-02T00:00:00Z","MS-DSZ04PrdStr04A","3222214.4608743726"
