"TimePeriod","Tenant","ProratedQuantity"
"2024-02-25T00:00:00Z","MS-MWH20PrdStr02E","8262598.9323986107"
"2024-02-26T00:00:00Z","MS-MWH20PrdStr02E","8552181.79795906"
"2024-02-27T00:00:00Z","MS-MWH20PrdStr02E","8649498.2853478212"
"2024-02-28T00:00:00Z","MS-MWH20PrdStr02E","9256440.72403015"
"2024-02-29T00:00:00Z","MS-MWH20PrdStr02E","8819397.1297278833"
"2024-03-01T00:00:00Z","MS-MWH20PrdStr02E","8293473.1690203436"
"2024-03-02T00:00:00Z","MS-MWH20PrdStr02E","8619988.0645853709"
"2024-03-03T00:00:00Z","MS-MWH20PrdStr02E","8100009.8119182615"
"2024-03-04T00:00:00Z","MS-MWH20PrdStr02E","8155083.6643075738"
"2024-03-05T00:00:00Z","MS-MWH20PrdStr02E","9899165.3015945368"
"2024-03-06T00:00:00Z","MS-MWH20PrdStr02E","9144222.5487483982"
"2024-03-07T00:00:00Z","MS-MWH20PrdStr02E","8328117.2775859525"
"2024-03-08T00:00:00Z","MS-MWH20PrdStr02E","8508751.8205182217"
"2024-03-09T00:00:00Z","MS-MWH20PrdStr02E","8436973.35043465"
"2024-03-10T00:00:00Z","MS-MWH20PrdStr02E","8070273.5642745234"
"2024-03-11T00:00:00Z","MS-MWH20PrdStr02E","8619380.8110376727"
"2024-03-12T00:00:00Z","MS-MWH20PrdStr02E","8920171.5068705063"
"2024-03-13T00:00:00Z","MS-MWH20PrdStr02E","8800264.49707567"
"2024-03-14T00:00:00Z","MS-MWH20PrdStr02E","8788197.63040122"
"2024-03-15T00:00:00Z","MS-MWH20PrdStr02E","8541680.1288542058"
"2024-03-16T00:00:00Z","MS-MWH20PrdStr02E","8262980.6498107873"
"2024-03-17T00:00:00Z","MS-MWH20PrdStr02E","8080653.4764723312"
"2024-03-18T00:00:00Z","MS-MWH20PrdStr02E","8405923.2460621223"
"2024-03-19T00:00:00Z","MS-MWH20PrdStr02E","9994525.4744887762"
"2024-03-20T00:00:00Z","MS-MWH20PrdStr02E","9218780.2900735326"
"2024-03-21T00:00:00Z","MS-MWH20PrdStr02E","8689588.0752344634"
"2024-03-22T00:00:00Z","MS-MWH20PrdStr02E","8560114.2832149155"
"2024-03-23T00:00:00Z","MS-MWH20PrdStr02E","8796896.2835304774"
"2024-03-24T00:00:00Z","MS-MWH20PrdStr02E","8129731.57482859"
"2024-03-25T00:00:00Z","MS-MWH20PrdStr02E","8448140.721588267"
"2024-03-26T00:00:00Z","MS-MWH20PrdStr02E","9043590.1199492551"
"2024-03-27T00:00:00Z","MS-MWH20PrdStr02E","8952278.574949244"
"2024-03-28T00:00:00Z","MS-MWH20PrdStr02E","8479057.0587692913"
